ID,Year,ProductName,Company,Country,IndustryGroup,WeightKG,CarbonFootprintKG,ProtocolPCF,ChangePCF,ChangeReason,UpstreamPercentTotalPCF,OperationsPercentTotalPCF,DownstreamPercentTotalPCF
20033-1-2013,2013,Polyethylene pipe,Radius Systems,United Kingdom,Capital Goods,1,2.52,,,N/a (no %change reported),0.9139,7.94E-02,6.70E-03
20309-1-2013,2013,VW Polo V 1.6 TDI BlueMotion Technology,Volkswagen AG,Germany,Automobiles & Components,993,21725,ISO,,N/a (no %change reported),0.1863,5.75E-02,0.7562
20309-1-2014,2014,VW Polo,Volkswagen AG,Germany,Automobiles & Components,993,21725,,,N/a (no %change reported),,,
20309-1-2015,2015,Volkswagen Polo,Volkswagen AG,Germany,Automobiles & Components,993,21725,ISO,,N/a (no %change reported),,,
20309-1-2016,2016,Volkswagen Polo,Volkswagen AG,Germany,Automobiles & Components,993,21725,ISO,,N/a (no %change reported),,,
20309-2-2013,2013,VW Golf VII 1.6 TDI BlueMotion Technology,Volkswagen AG,Germany,Automobiles & Components,1358.056,22218,ISO,,N/a (no %change reported),0.1952,6.02E-02,0.7446
20309-2-2014,2014,VW Golf,Volkswagen AG,Germany,Automobiles & Components,1394.343,22218,ISO,,N/a (no %change reported),,,
20309-2-2015,2015,Volkswagen Golf,Volkswagen AG,Germany,Automobiles & Components,1394.343,22218,ISO,,N/a (no %change reported),,,
20309-2-2016,2016,Volkswagen Golf,Volkswagen AG,Germany,Automobiles & Components,1358.056,22218,ISO,,N/a (no %change reported),,,
20309-3-2013,2013,Passat B7 2.0 TDI BlueMotion Technology,Volkswagen AG,Germany,Automobiles & Components,1539.039,28011,ISO,,N/a (no %change reported),0.2054,6.33E-02,0.7312
20309-3-2014,2014,VW Passat,Volkswagen AG,Germany,Automobiles & Components,1539.039,28011,ISO,,N/a (no %change reported),,,
20309-3-2015,2015,Volkswagen Passat,Volkswagen AG,Germany,Automobiles & Components,1539.039,28011,ISO,,N/a (no %change reported),,,
20309-3-2016,2016,Volkswagen Passat,Volkswagen AG,Germany,Automobiles & Components,1539.039,28011,ISO,,N/a (no %change reported),,,
20309-4-2013,2013,Audi A3 2.0 TDI,Volkswagen AG,Germany,Automobiles & Components,1460.114,30647,ISO,,N/a (no %change reported),0.1568,4.84E-02,0.7948
20309-5-2014,2014,Mean value for a vehicle within the Volkswagen Group according to CDP Report 2013 (global scope),Volkswagen AG,Germany,Automobiles & Components,1539.039,34694,,,N/a (no %change reported),,,
20309-5-2015,2015,Mean value for a vehicle within the Volkswagen Group according to CDP Report 2014 (global scope),Volkswagen AG,Germany,Automobiles & Components,1539.039,33683,,,N/a (no %change reported),,,
20309-6-2014,2014,VW up!,Volkswagen AG,Germany,Automobiles & Components,929.8644,21488,ISO,,N/a (no %change reported),,,
20309-6-2015,2015,Volkswagen up!,Volkswagen AG,Germany,Automobiles & Components,929.8644,21488,ISO,,N/a (no %change reported),,,
20309-6-2016,2016,Volkswagen up!,Volkswagen AG,Germany,Automobiles & Components,929.8644,21488,ISO,,N/a (no %change reported),,,
20309-7-2014,2014,Audi A6,Volkswagen AG,Germany,Automobiles & Components,1895.109,37094,ISO,,N/a (no %change reported),,,
20309-7-2015,2015,Audi A6,Volkswagen AG,Germany,Automobiles & Components,1895.109,37094,ISO,,N/a (no %change reported),,,
20309-7-2016,2016,Audi A6,Volkswagen AG,Germany,Automobiles & Components,1895.109,37094,ISO,,N/a (no %change reported),,,
20309-8-2014,2014,VW Caddy,Volkswagen AG,Germany,Automobiles & Components,1128,28608,ISO,,N/a (no %change reported),,,
20309-8-2015,2015,Volkswagen Caddy,Volkswagen AG,Germany,Automobiles & Components,1128,28608,ISO,,N/a (no %change reported),,,
20309-8-2016,2016,Volkswagen Caddy,Volkswagen AG,Germany,Automobiles & Components,1128,28608,ISO,,N/a (no %change reported),,,
20309-9-2016,2016,Volkswagen e-up,Volkswagen AG,Germany,Automobiles & Components,1185,7550,ISO,,N/a (no %change reported),,,
20523-1-2013,2013,Alliance HPLC (High Peformance Liquid Chromatography)  The Alliance is an HPLC that is unique in that it has a single set of electronic boards that control the functions for both the solvent delivery system and the autosampler in the liquid chromatograph.,Waters Corporation,USA,"Pharmaceuticals, Biotechnology & Life Sciences",59,15196.6,GHGP,,N/a (no previous data available),2.95E-02,6.40E-03,0.9641
20523-1-2014,2014,Alliance (HPLC),Waters Corporation,USA,"Pharmaceuticals, Biotechnology & Life Sciences",59,40215,GHGP,,N/a (no previous data available),0.0141,3.00E-03,0.9828
20523-2-2013,2013,"ACQUITY® UPLC, ACQUITY® I-Class, ACQUITY® H-Class",Waters Corporation,USA,"Pharmaceuticals, Biotechnology & Life Sciences",25.9,17074.4,GHGP,,N/a (no previous data available),0.0407,8.80E-03,0.9505
20527-1-2013,2013,Electric Motor,Weg S/A,Brazil,Capital Goods,90,53057.5,ISO,0.57,Model/parameters AND product carbon efficiency changed,0.0001,0,0.9999
20527-1-2014,2014,Electric Motor,Weg S/A,Brazil,Capital Goods,90,87589.36467,GHGP,,N/a (no %change reported),2.00E-04,0,0.9998
20527-1-2015,2015,Electric Motor,Weg S/A,Brazil,Electrical Equipment and Machinery,90,20007.62,GHGP,-0.77,Product carbon efficiency changed,0.001,2.00E-04,0.9988
20822-1-2013,2013,Phaser 6600,Xerox Corporation,USA,Technology Hardware & Equipment,25.5,584,ISO,,N/a (no %change reported),3.60E-02,0.6729,0.2911
20822-1-2014,2014,Phaser 6600,Xerox Corporation,USA,Technology Hardware & Equipment,25.5,584,ISO,,N/a (no %change reported),3.60E-02,0.6729,0.2911
20822-1-2015,2015,Phaser 6600,Xerox Corporation,USA,Software & Services,25.5,584,ISO,,N/a (no %change reported),3.60E-02,0.6729,0.2911
20822-1-2016,2016,Phaser 6600,Xerox Corporation,USA,Software & Services,25.5,584,ISO,,N/a (no %change reported),3.60E-02,0.6729,0.2911
20822-2-2013,2013,ColorQube 8900,Xerox Corporation,USA,Technology Hardware & Equipment,46.308,2445,ISO,,N/a (no %change reported),0.016,0.2772,0.7069
20822-2-2014,2014,ColorQube 8900,Xerox Corporation,USA,Technology Hardware & Equipment,46.308,2445,ISO,,N/a (no %change reported),0.016,0.2772,0.7069
20822-2-2015,2015,ColorQube 8900,Xerox Corporation,USA,Software & Services,46.308,2445,ISO,,N/a (no %change reported),0.016,0.2772,0.7069
20822-2-2016,2016,ColorQube 8900,Xerox Corporation,USA,Software & Services,46.308,2445,ISO,,N/a (no %change reported),0.016,0.2772,0.7069
20822-3-2013,2013,ColorQube 9200,Xerox Corporation,USA,Technology Hardware & Equipment,368.8,7090,ISO,,N/a (no %change reported),0.0126,0.3244,0.6629
20822-3-2014,2014,ColorQube 9200,Xerox Corporation,USA,Technology Hardware & Equipment,368.8,7090,ISO,,N/a (no %change reported),1.27E-02,0.3257,0.6616
20822-3-2015,2015,ColorQube 9200,Xerox Corporation,USA,Software & Services,368.8,7090,ISO,,N/a (no %change reported),1.27E-02,0.3257,0.6616
20822-3-2016,2016,ColorQube 9200,Xerox Corporation,USA,Software & Services,368.8,7090,ISO,,N/a (no %change reported),1.27E-02,0.3257,0.6616
20822-4-2013,2013,ColorQube 8870,Xerox Corporation,USA,Technology Hardware & Equipment,34.0194,2110,ISO,,N/a (no %change reported),,,
20822-4-2014,2014,ColorQube 8870,Xerox Corporation,USA,Technology Hardware & Equipment,34.0194,2011,ISO,-0.047,Model and/or parameters changed (but not product),3.88E-02,9.10E-02,0.8702
20822-4-2015,2015,ColorQube 8870,Xerox Corporation,USA,Software & Services,34.0194,2011,ISO,,N/a (no %change reported),3.88E-02,9.10E-02,0.8702
20822-4-2016,2016,ColorQube 8870,Xerox Corporation,USA,Software & Services,34.0194,2011,ISO,,N/a (no %change reported),3.88E-02,9.10E-02,0.8702
20822-5-2014,2014,Phaser 7100,Xerox Corporation,USA,Technology Hardware & Equipment,44,2000,ISO,,N/a (no %change reported),0.1331,0.0212,0.8457
20822-5-2015,2015,Phaser 7100,Xerox Corporation,USA,Software & Services,44,2000,ISO,,N/a (no %change reported),0.1331,0.0212,0.8457
20822-5-2016,2016,Phaser 7100,Xerox Corporation,USA,Software & Services,44,2000,ISO,,N/a (no %change reported),0.1331,0.0212,0.8457
20822-6-2015,2015,WorkCentre 5945/5955,Xerox Corporation,USA,Software & Services,158.5,4216,ISO,,N/a (no %change reported),0.6427,0,0.3573
20822-6-2016,2016,WorkCentre 5945/5955,Xerox Corporation,USA,Software & Services,158.5,4216,ISO,,N/a (no %change reported),0.6429,0,0.3571
20822-7-2015,2015,WorkCentre 5325,Xerox Corporation,USA,Software & Services,137.2,1300,ISO,,N/a (no %change reported),0.4758,2.61E-02,0.4981
20822-7-2016,2016,WorkCentre 5325,Xerox Corporation,USA,Software & Services,137.2,1300,ISO,,N/a (no %change reported),0.4758,2.61E-02,0.4981
20822-8-2015,2015,WorkCentre 5330,Xerox Corporation,USA,Software & Services,137.2,1500,ISO,,N/a (no %change reported),0.4153,2.28E-02,0.562
20822-8-2016,2016,WorkCentre 5330,Xerox Corporation,USA,Software & Services,137.2,1500,ISO,,N/a (no %change reported),0.4153,2.28E-02,0.562
20822-9-2015,2015,WorkCentre 5335,Xerox Corporation,USA,Software & Services,137.2,1700,ISO,,N/a (no %change reported),0.3751,0.0206,0.6044
20822-9-2016,2016,WorkCentre 5335,Xerox Corporation,USA,Software & Services,137.2,1700,ISO,,N/a (no %change reported),0.3751,0.0206,0.6044
20871-1-2015,2015,Pressure transmitter (圧力発信器) GTX,Azbil Corporation,Japan,Technology Hardware & Equipment,3.6,42.2,ISO,,N/a (no %change reported),0.5423,0.2036,0.2541
20871-2-2015,2015,Photoelectric sensor (光電センサー),Azbil Corporation,Japan,Technology Hardware & Equipment,0.11,13.8,ISO,,N/a (no %change reported),1.70E-02,1.30E-03,0.9817
20871-5-2015,2015,Neosensor indoor temperature sensor (ネオセンサ 室内用温度センサ),Azbil Corporation,Japan,Technology Hardware & Equipment,0.11,2.5,ISO,,N/a (no %change reported),0.96,2.80E-02,0.012
20871-6-2015,2015,Temperature sensor for duct (ダクト用温度センサ),Azbil Corporation,Japan,Technology Hardware & Equipment,0.24,8.3,ISO,,N/a (no %change reported),0.9981,0,0.0019
20947-1-2014,2014,1 fuel-efficient tire for passenger cars (乗用車用低燃費タイヤ),"Yokohama Rubber Company, Limited",Japan,Automobiles & Components,8.7,256.5,,,N/a (no previous data available),9.36E-02,2.73E-02,0.8791
20947-1-2015,2015,1 fuel-efficient tire for passenger cars (乗用車用低燃費タイヤ),"Yokohama Rubber Company, Limited",Japan,Tires,8.7,287.68,,-0.14,No specific reason reported,0.1377,4.00E-02,0.8224
20947-2-2014,2014,1 fuel-efficient truck and buss tireトラック・バス用低燃費タイヤ１本当たり,"Yokohama Rubber Company, Limited",Japan,Automobiles & Components,160,1881,,,N/a (no previous data available),,,
20947-2-2015,2015,1 fuel-efficient truck and buss tireトラック・バス用低燃費タイヤ１本当たり,"Yokohama Rubber Company, Limited",Japan,Tires,160,1734,,-0.078,No specific reason reported,,,
2116-1-2015,2015,CHEP wooden exchange (pooled) pallet in USA 48x40,Brambles,Australia,Trading Companies & Distributors and Commercial Services & Supplies,31.8,40.79,ISO,,N/a (no %change reported),,,
2116-2-2015,2015,CHEP wooden exchange (pooled) pallet in Canada 48x40,Brambles,Australia,Trading Companies & Distributors and Commercial Services & Supplies,31.8,35.16,ISO,,N/a (no %change reported),,,
2116-3-2015,2015,Foldable reusable plastic crates (RPCs) in Australia,Brambles,Australia,Trading Companies & Distributors and Commercial Services & Supplies,2.5,20.04,ISO,,N/a (no %change reported),,,
2116-5-2015,2015,CHEP wooden exchange (pooled) pallet in Canada 48x20,Brambles,Australia,Trading Companies & Distributors and Commercial Services & Supplies,15.9,18.76,ISO,,N/a (no %change reported),,,
2116-6-2015,2015,IFCO reusable plastic crates (RPCs) in North America,Brambles,Australia,Trading Companies & Distributors and Commercial Services & Supplies,2.4062,89.567,ISO,,N/a (no %change reported),,,
2116-8-2015,2015,Rigid side reusable plastic crates (RPCs) in Australia,Brambles,Australia,Trading Companies & Distributors and Commercial Services & Supplies,2.4062,34.15,ISO,,N/a (no %change reported),,,
2135-1-2013,2013,"The Polyethylene (PE), molecular formula (CH2)n, is currently the world's main plastic material. Its properties depend on the shape of the polyethylene — given that the ones of low density are more flexible while the high density polyethylenes are more ri",Braskem S/A,Brazil,Materials,1,1.32,PAS2050,,N/a (no previous data available),0.824,0.176,0
2135-1-2014,2014,Polyethylene,Braskem S/A,Brazil,Materials,1,1.32,PAS2050,,N/a (no %change reported),,,
2135-1-2015,2015,Polyethylene,Braskem S/A,Brazil,Chemicals,1,1.32,PAS2050,,N/a (no %change reported),,,
2135-1-2016,2016,Polyethylene,Braskem S/A,Brazil,Materials,1000,1320,PAS2050,,N/a (no %change reported),,,
2135-2-2013,2013,"Polypropylene (PP) or Polypropene, which has the molecular formula of (CH (CH3) - CH2)n is a resin produced from the polymerization of monomer Propene, its main feedstock. It may also be produced from a mixture of two types of monomers (ethylene and propy",Braskem S/A,Brazil,Materials,1,1.33,PAS2050,,N/a (no previous data available),0.8169,0.1831,0
2135-2-2014,2014,Polypropylene,Braskem S/A,Brazil,Materials,1,1.33,PAS2050,,N/a (no %change reported),,,
2135-2-2015,2015,Polypropylene,Braskem S/A,Brazil,Chemicals,1,1.33,PAS2050,,N/a (no %change reported),,,
2135-2-2016,2016,Polypropylene,Braskem S/A,Brazil,Materials,1000,1330,PAS2050,,N/a (no %change reported),,,
2135-3-2013,2013,"The Polyvinyl Chloride (PVC; -(CH2-CHCl)n-) is the oldest plastic material. This material is produced from the polymerization of the monomer MVC. Braskem has a chlorine production unit, base material, which shall be used for the production of DCE (1,2-dic",Braskem S/A,Brazil,Materials,1,1.77,PAS2050,,N/a (no previous data available),0.4407,0.1356,0.4237
2135-3-2014,2014,Polyvinyl Chloride,Braskem S/A,Brazil,Materials,1,1.77,PAS2050,,N/a (no %change reported),,,
2135-3-2015,2015,Polyvinyl Chloride,Braskem S/A,Brazil,Chemicals,1,1.77,,,N/a (no %change reported),,,
2135-3-2016,2016,Polyvinyl Chloride,Braskem S/A,Brazil,Materials,1000,1770,PAS2050,,N/a (no %change reported),,,
21394-1-2013,2013,"Acer 15.6"" Notebook",Wistron Corp,Taiwan,Technology Hardware & Equipment,2.35868,8.8,PAS2050,,N/a (no %change reported),,,
21477-10-2015,2015,LCD PC,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,1600,GHGP,-0.158,Product carbon efficiency changed,,,
21477-11-2015,2015,PND,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,10202,GHGP,0.3,Product carbon efficiency changed,,,
21477-1-2015,2015,Note book,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,1330,GHGP,-0.21,Product carbon efficiency changed,,,
21477-12-2015,2015,Auto,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,10202,GHGP,0.3,Product carbon efficiency changed,,,
21477-13-2015,2015,Watch,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,10202,GHGP,0.3,Product carbon efficiency changed,,,
21477-14-2015,2015,Camera,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,10202,GHGP,0.3,Product carbon efficiency changed,,,
21477-14-2016,2016,Camera,Quanta Computer,Taiwan,Technology Hardware & Equipment,0.25,5.3,GHGP,,N/a (no previous data available),,,
21477-15-2016,2016,AIO,Quanta Computer,Taiwan,Technology Hardware & Equipment,8.05,5.4,GHGP,,N/a (no previous data available),,,
21477-16-2016,2016,AIO,Quanta Computer,Taiwan,Technology Hardware & Equipment,8.05,5.3,GHGP,0.2326,Product carbon efficiency changed,,,
21477-17-2016,2016,Notebook,Quanta Computer,Taiwan,Technology Hardware & Equipment,2.95,5.4,GHGP,-3.40E-02,Product carbon efficiency changed,,,
21477-20-2016,2016,Server,Quanta Computer,Taiwan,Technology Hardware & Equipment,19.97,2.4,GHGP,-0.802,Product carbon efficiency changed,,,
21477-21-2016,2016,Tablet,Quanta Computer,Taiwan,Technology Hardware & Equipment,0.35,5.3,GHGP,0.2326,Product carbon efficiency changed,,,
21477-2-2015,2015,Servers,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,3248,GHGP,-0.26,Product carbon efficiency changed,,,
21477-22-2016,2016,VR,Quanta Computer,Taiwan,Technology Hardware & Equipment,0.35,3.6,GHGP,,N/a (no previous data available),,,
21477-3-2015,2015,DT,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,1600,GHGP,-0.158,Product carbon efficiency changed,,,
21477-4-2015,2015,Phone,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,1600,GHGP,-0.158,Product carbon efficiency changed,,,
21477-5-2015,2015,Pad,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,1600,GHGP,-0.158,Product carbon efficiency changed,,,
21477-6-2015,2015,CHROMEBOX,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,1600,GHGP,-0.158,Product carbon efficiency changed,,,
21477-7-2015,2015,Lamp,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,1600,GHGP,-0.158,Product carbon efficiency changed,,,
21477-8-2015,2015,POS,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,1600,GHGP,-0.158,Product carbon efficiency changed,,,
21477-9-2015,2015,Speaker,Quanta Computer,Taiwan,Technology Hardware & Equipment,1000,1600,GHGP,-0.158,Product carbon efficiency changed,,,
2156-1-2016,2016,Tire including low fuel consumption tire; e.g. ECOPIA series,Bridgestone Corporation,Japan,Automobiles & Components,9.07185,118,JRM Assoc.,,N/a (no %change reported),9.19E-02,3.88E-02,0.8693
21673-1-2014,2014,Air Purifier,Coway Co Ltd,South Korea,Consumer Durables & Apparel,7.2,126,Korea CL Guide,,N/a (no previous data available),0.2658,7.90E-03,0.7263
21889-1-2013,2013,Folding boxboard produced at the Maule and Valdivia mills.,Empresas CMPC,Chile,Materials,1000,549.2,GHGP,,N/a (no %change reported),,,
21889-1-2014,2014,Folding boxboard,Empresas CMPC,Chile,Materials,1000,554.94,GHGP,1.05E-02,Product carbon efficiency changed,0.2642,0.7358,0
21889-1-2015,2015,Folding boxboard,Empresas CMPC,Chile,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",1000,451.46,GHGP,-0.1865,Product carbon efficiency changed,0.2642,0.7358,0
22295-10-2015,2015,Tako CX Lite,Metsä Board,Finland,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",1000,918,,-0.01,Product carbon efficiency changed,0.11,0.8355,0.0545
22295-11-2015,2015,Tako CX Lite S,Metsä Board,Finland,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",1000,918,,-0.01,Product carbon efficiency changed,0.11,0.8355,0.0545
22295-1-2013,2013,"Simcote is a fully coated folding boxboard with a washed groundwood middle layer, based on 100 % fresh forest fibres. Typical end-uses are food and general packaging.",Metsä Board,Finland,Materials,1000,597,,-0.12,Product carbon efficiency changed,0.2127,0.7119,7.54E-02
22295-1-2015,2015,Simcote,Metsä Board,Finland,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",1000,782,,-0.02,Product carbon efficiency changed,0.1573,0.7801,6.27E-02
22295-12-2015,2015,Tako CX Lite S2,Metsä Board,Finland,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",1000,918,,,N/a (no previous data available),0.11,0.8355,0.0545
22295-13-2015,2015,Tako CX Lite OBA,Metsä Board,Finland,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",1000,918,,-0.01,Product carbon efficiency changed,0.11,0.8355,0.0545
22295-14-2015,2015,Tako CX White S,Metsä Board,Finland,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",1000,900,,-3.00E-02,Product carbon efficiency changed,0.1122,0.8322,5.56E-02
22295-15-2016,2016,Metsä Board Classic FBB (Simcote),Metsä Board,Finland,Materials,1000,807,Paper Profile,3.00E-02,Product carbon efficiency changed,,,
22295-16-2016,2016,Metsä Board Classic FBB CX (Tako Lite CX)),Metsä Board,Finland,Materials,1000,767,Paper Profile,-0.15,Product carbon efficiency changed,0.2503,0.7497,0
22295-17-2016,2016,Metsä Board Natural FSB Cup - new product,Metsä Board,Finland,Materials,1000,369,Paper Profile,,N/a (no previous data available),0.4851,0.5149,0
22295-18-2016,2016,Metsä Board Prime FBB (Carta Elega),Metsä Board,Finland,Materials,1000,804,Paper Profile,0.02,Product carbon efficiency changed,0.2287,0.7713,0
22295-19-2016,2016,Metsä Board Prime FBB Bright (Carta Integra),Metsä Board,Finland,Materials,1000,534,Paper Profile,-4.00E-02,Product carbon efficiency changed,0.367,0.633,0
22295-20-2016,2016,Metsä Board Prime FBB CX (Tako CX White S),Metsä Board,Finland,Materials,1000,767,Paper Profile,-0.14,Product carbon efficiency changed,0.2807,0.7193,0
22295-21-2016,2016,Metsä Board Prime FBB CXB (Carta Allura),Metsä Board,Finland,Materials,1000,766,Paper Profile,-0.13,Product carbon efficiency changed,0.2732,0.7268,0
22295-2-2013,2013,"Carta Elega is a fully coated folding boxboard, GC1, based on 100 % fresh forest fibres. Typical end uses are cosmetics and other luxury packagings and graphical applications.",Metsä Board,Finland,Materials,1000,482,,-0.54,Product carbon efficiency changed,0.2635,0.6245,0.112
22295-2-2015,2015,Carta Elega,Metsä Board,Finland,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",1000,804,,0.11,Product carbon efficiency changed,0.1555,0.7711,7.34E-02
22295-22-2016,2016,Metsä Board Prime FBB CXL (Tako HiD L JTI),Metsä Board,Finland,Materials,1000,767,Paper Profile,-0.13,Product carbon efficiency changed,,,
22295-23-2016,2016,Metsä Board Prime FBB CXX (Tako HiD X JTI),Metsä Board,Finland,Materials,1000,767,Paper Profile,-0.13,Product carbon efficiency changed,0.2807,0.7193,0
22295-24-2016,2016,Metsä Board Pro FBB (Avanta Prima),Metsä Board,Finland,Materials,1000,811,Paper Profile,3.00E-02,Product carbon efficiency changed,0.2121,0.7879,0
22295-25-2016,2016,Metsä Board Pro FBB Bright (Carta Solida),Metsä Board,Finland,Materials,1000,534,Paper Profile,-4.00E-02,Product carbon efficiency changed,0.367,0.633,0
22295-26-2016,2016,MetsäBoard Pro FBB CX (Tako CX Lite S),Metsä Board,Finland,Materials,1000,776,Paper Profile,-0.13,Product carbon efficiency changed,0.259,0.741,0
22295-3-2013,2013,"Avanta Prima is a fully coated folding boxboard, GC2, based on 100 % fresh forest fibress. Typical end uses are high-quality pharmaceuticals, daily cosmetics and food packagings.",Metsä Board,Finland,Materials,1000,478,,-0.5,Product carbon efficiency changed,0.2443,0.643,0.1127
22295-3-2015,2015,Avanta Prima,Metsä Board,Finland,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",1000,811,,0.14,Product carbon efficiency changed,0.1406,0.7842,7.52E-02
22295-4-2013,2013,"Carta Solida is a fully coated BCTMP board with a white back, based on 100 % fresh forest fibres. Carta Solida is suitable for packaging and graphical end uses and it is available in reels and sheets.",Metsä Board,Finland,Materials,1000,359,,3.50E-02,Product carbon efficiency changed,0.4234,0.4401,0.1365
22295-4-2015,2015,Carta Solida,Metsä Board,Finland,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",1000,534,,-0.01,Product carbon efficiency changed,0.2753,0.633,9.18E-02
22295-5-2013,2013,"Carta Integra is a fully coated BCTMP board with a coated back,  based on 100 % fresh forest fibres. Carta Integra is suitable for graphical and packaging end uses and it is available in reels and sheets.",Metsä Board,Finland,Materials,1000,359,,,N/a (no %change reported),0.4234,0.4401,0.1365
22295-5-2015,2015,Carta Integra,Metsä Board,Finland,"Forest and Paper Products - Forestry, Timber, Pulp and Paper, Rubber",1000,534,,-0.01,Product carbon efficiency changed,0.2753,0.633,9.18E-02
22295-6-2013,2013,"Kemiart Brite is a tradional white top kraftliner for retail packages with large colour-printed areas and line pictures with excellent contrast, based on 100 % fresh forest fibres. It is used for corrugated packaging.",Metsä Board,Finland,Materials,1000,398,,,N/a (no %change reported),0.3769,0.4774,0.1457
22295-7-2013,2013,"Batabak 515 is a fully coated bleached paperboard with uncoated back, based on 100 % fresh forest fibres. Typical end use is cigarette packaging.",Metsä Board,Finland,Materials,1000,781,,,N/a (no %change reported),0.1716,0.7631,6.53E-02
22295-8-2013,2013,"Batabak 580 is a fully coated bleached paperboard with  a coated back, based on 100 % fresh forest fibres. Typical end use is cigarette packaging.",Metsä Board,Finland,Materials,1000,792,,,N/a (no %change reported),0.1871,0.7484,6.45E-02
22295-9-2013,2013,"Batabak 510 is a fully coated bleached paperboard with uncoated back, based on 100 % fresh forest fibres. Typical end use is cigarette packaging.",Metsä Board,Finland,Materials,1000,781,,,N/a (no %change reported),0.1716,0.7631,6.53E-02
22322-1-2014,2014,Glass container,Owens-Illinois,USA,Materials,0.416,0.153,ISO,,N/a (no previous data available),,,
22322-2-2014,2014,Glass container,Owens-Illinois,USA,Materials,0.416,0.11,ISO,,N/a (no previous data available),,,
22322-3-2014,2014,Glass container,Owens-Illinois,USA,Materials,0.416,0.117,ISO,,N/a (no previous data available),,,
22322-4-2014,2014,Glass container,Owens-Illinois,USA,Materials,0.416,0.171,ISO,,N/a (no previous data available),,,
22379-1-2014,2014,BillerudKorsnäs Liquid LC,BillerudKorsnäs,Sweden,Materials,1000,407,ISO,-4.90E-02,Product carbon efficiency changed,0.694,9.70E-02,0.209
22379-1-2015,2015,BillerudKorsnäs Liquid LC,BillerudKorsnäs,Sweden,Containers & Packaging,1000,407,ISO,-4.90E-02,Product carbon efficiency changed,0.694,9.70E-02,0.209
22645-1-2013,2013,"TFT-LCD products is the use of the optical properties of liquid crystals to achieve the image display, liquid crystal main structure is poured into the vacuum between the two pieces of glass, glass, applied voltage and control the proper spacing of the de",Chunghwa Picture Tubes Ltd,Taiwan,Technology Hardware & Equipment,0.28,12,ISO,-0.5,Product carbon efficiency changed,0.57,0.32,0.11
22710-1-2014,2014,Coca-Cola (all packaging and sizes),Coca-Cola HBC AG,Switzerland,"Food, Beverage & Tobacco",1.093,0.1673,GHGP,,N/a (no previous data available),0.8428,0.1112,4.60E-02
22710-1-2015,2015,Coca-Cola (all packaging and sizes),Coca-Cola HBC AG,Switzerland,Food & Beverage Processing,1.093,0.158,GHGP,-5.40E-02,Product carbon efficiency changed,0.3837,0.1271,0.4893
22710-1-2016,2016,Coca-Cola (all packaging and sizes),Coca-Cola HBC AG,Switzerland,"Food, Beverage & Tobacco",1.093,0.147,GHGP,-1.50E-02,Product carbon efficiency changed,0.4217,0.1098,0.4685
22917-2-2015,2015,Wind Turbine G90 2 Megawats,"Gamesa Corporación Tecnológica, S.A.",Spain,Electrical Equipment and Machinery,361000,1251625,ISO,-4.00E-02,Product carbon efficiency changed,,,
22917-3-2015,2015,Wind Turbine G114 2 Megawats,"Gamesa Corporación Tecnológica, S.A.",Spain,Electrical Equipment and Machinery,400000,1532608,ISO,,N/a (no previous data available),,,
22917-4-2015,2015,Wind Turbine G128 5 Megawats,"Gamesa Corporación Tecnológica, S.A.",Spain,Electrical Equipment and Machinery,600000,3718044,ISO,,N/a (no previous data available),,,
22917-5-2015,2015,Wind Turbine G132 5 Megawats,"Gamesa Corporación Tecnológica, S.A.",Spain,Electrical Equipment and Machinery,600000,3276187,,,N/a (no previous data available),,,
23195-10-2013,2013,HP EliteDisplay E201 20-inch LED Backlit Monitor,Hewlett-Packard,USA,Technology Hardware & Equipment,7.1,300,MIT PAIA,,N/a (no previous data available),8.30E-03,0.469,0.5228
23195-11-2013,2013,HP Compaq LA2206xc 21.5-inch Webcam Monitor,Hewlett-Packard,USA,Technology Hardware & Equipment,8.3,380,MIT PAIA,,N/a (no previous data available),0.0086,0.4306,0.5608
